id,bert_sentence,t5_sentence,target,label
877,"The effects of caffeine, dextroamphetamine, and modafinil on humor appreciation during sleep deprivation.","The effects of caffeine, dextroamphetamine, and modafinil on humor appreciation during sleep deprivation.",funny,1
203,Decreased level of psychobiological factor novelty seeking and lower intelligence in men latently infected with the protozoan parasite,Decreased level of psychobiological factor novelty seeking and lower intelligence in men latently infected with the protozoan parasite,funny,1
3181,Neural Population Dynamics Underlying Motor Learning Transfer,Neural Population Dynamics Underlying Motor Learning Transfer,not funny,0
1554,mother offered me $1,mother offered me $1,not funny,0
1635,"ok this is gonna be very hard with four people, so who would like to suck first","ok this is gonna be very hard with four people, so who would like to suck first",funny,1
1749,"Subsidies to predators, apparent competition and the phylogenetic structure of prey communities","Subsidies to predators, apparent competition and the phylogenetic structure of prey communities",not funny,0
552,Menstrual Joy: The Construct and Its Consequences,Menstrual Joy: The Construct and Its Consequences,funny,1
1315,The effects of 53 hours of sleep deprivation on moral judgment.,The effects of 53 hours of sleep deprivation on moral judgment.,funny,1
3035,friend compared my hair color to hers,friend compared my hair color to hers,not funny,0
85,was at a bar talking to a very attractive young woman,was at a bar talking to a very attractive young woman,not funny,0
602,Human C-tactile afferents are tuned to the temperature of a skin-stroking caress.,Human C-tactile afferents are tuned to the temperature of a skin-stroking caress.,funny,1
1276,The effect of fastball backspin rate on baseball hitting accuracy,The effect of fastball backspin rate on baseball hitting accuracy,funny,1
3263,Effects of background noise on inter-trial phase coherence and auditory N1 P2 responses to speech stimuli,Effects of background noise on inter-trial phase coherence and auditory N1 P2 responses to speech stimuli,not funny,0
3854,"was trying to have sex with my boyfriend, David","was trying to have sex with my boyfriend, David",not funny,0
280,Is the last man standing in comedy the least funny? A retrospective cohort study of elite stand-up comedians versus other entertainers,Is the last man standing in comedy the least funny? A retrospective cohort study of elite stand-up comedians versus other entertainers,funny,1
2962,The effect of inferotemporal or foveal prestriate ablation on serial reversal learning in monkeys,The effect of inferotemporal or foveal prestriate ablation on serial reversal learning in monkeys,not funny,0
2433,Peripartum cocaine use and postpartum myocardial infarction.,Peripartum cocaine use and postpartum myocardial infarction.,not funny,0
3653,hamster gave birth,hamster gave birth,not funny,0
3398,I've been playing with it for a while but all I could get was a little squirt.,I've been playing with it for a while but all I could get was a little squirt.,funny,1
578,"ok guys, this thing is big and its super hard. so what we're going to do is hover right over it, tackle it, and then lower ourselves into it until it sprays. got it?","ok guys, this thing is big and its super hard. so what we're going to do is hover right over it, tackle it, and then lower ourselves into it until it sprays. got it?",funny,1
1821,"Houston, we have a problem. It's too big.","Houston, we have a problem. It's too big.",funny,1
1923,Phenotypic Expression of Resistance to Phytophthora infestans in Processing Potatoes in Argentina,Phenotypic Expression of Resistance to Phytophthora infestans in Processing Potatoes in Argentina,not funny,0
1556,where is he?,where is he?,funny,1
2007,Efficient Multiternary Digit Adder Design in CNTFET Technology,Efficient Multiternary Digit Adder Design in CNTFET Technology,not funny,0
2936,Up-regulation of the hyaluronate receptor CD44 in canine distemper demyelinated plaques,Up-regulation of the hyaluronate receptor CD44 in canine distemper demyelinated plaques,not funny,0
2715,"...but Harry, you are SO thick sometimes!","...but Harry, you are SO thick sometimes!",funny,1
1870,"Alternative mating tactics in the gobiid fish,Eviota prasina","Alternative mating tactics in the gobiid fish,Eviota prasina",not funny,0
1531,"I don't want to suck on this anymore, but since I don't have anywhere else to put it, I guess I might as well just put it back in my mouth, at least it still tastes good.","I don't want to suck on this anymore, but since I don't have anywhere else to put it, I guess I might as well just put it back in my mouth, at least it still tastes good.",funny,1
1394,was kneeling down at work to do some cleaning,was kneeling down at work to do some cleaning,not funny,0
3515,grandma told me to f*** off when I tried to help her with the dishes,grandma told me to f*** off when I tried to help her with the dishes,not funny,0
1539,"school, I was trying to pee in the stall, but I couldn't","school, I was trying to pee in the stall, but I couldn't",not funny,0
525,"Tempo and Loudness Analysis of a Continuous 28-Hour Performance of Erik Satie's Composition ""Vexations"".","Tempo and Loudness Analysis of a Continuous 28-Hour Performance of Erik Satie's Composition ""Vexations"".",funny,1
273,woke up to find The Sims 2 running on pause on my laptop,woke up to find The Sims 2 running on pause on my laptop,not funny,0
2847,"Substance Use Disorders Among Indigenous Youth in Developmental Perspective: Diversity, Diagnostic Tools, and Resilience.","Substance Use Disorders Among Indigenous Youth in Developmental Perspective: Diversity, Diagnostic Tools, and Resilience.",not funny,0
3402,Phylogenetic Diversity of Natural Populations of Ammonia Oxidizers Investigated by Specific PCR Amplification,Phylogenetic Diversity of Natural Populations of Ammonia Oxidizers Investigated by Specific PCR Amplification,not funny,0
584,I didn't know you could finish that fast!,I didn't know you could finish that fast!,funny,1
524,boyfriend asked me to 'spice things up in the bedroom',boyfriend asked me to 'spice things up in the bedroom',not funny,0
3441,Hot N Cold,Hot N Cold,funny,1
3158,When endogenous spatial attention improves conscious perception: Effects of alerting and bottom-up activation,When endogenous spatial attention improves conscious perception: Effects of alerting and bottom-up activation,not funny,0
1739,Dick.,Dick.,funny,1
3435,"aww, man! the cap broke off! now it's spraying everywhere!","aww, man! the cap broke off! now it's spraying everywhere!",funny,1
933,Serving Bowls Serving Size and Food Consumption: A Randomized Controlled Trial.,Serving Bowls Serving Size and Food Consumption: A Randomized Controlled Trial.,funny,1
3073,decided to have sex for the first time with my boyfriend,decided to have sex for the first time with my boyfriend,not funny,0
2555,got a call about my dog who went missing a week ago,got a call about my dog who went missing a week ago,not funny,0
30,I don't want it to blow in my face.,I don't want it to blow in my face.,funny,1
522,was in a store using the only bathroom there,was in a store using the only bathroom there,not funny,0
2581,"was responsible for taking care of Hoppers, the rabbit belonging to my sons 3rd grade class","was responsible for taking care of Hoppers, the rabbit belonging to my sons 3rd grade class",not funny,0
3527,There's two sizes of holes and it will only fit in the one. Make sure you get it right!,There's two sizes of holes and it will only fit in the one. Make sure you get it right!,funny,1
1579,"Insect aquaplaning: Nepenthes pitcher plants capture prey with the peristome, a fully wettable water-lubricated anisotropic surface.","Insect aquaplaning: Nepenthes pitcher plants capture prey with the peristome, a fully wettable water-lubricated anisotropic surface.",funny,1
3135,Visual modulation of otolith-dependent units in cat vestibular nuclei,Visual modulation of otolith-dependent units in cat vestibular nuclei,not funny,0
615,The relationship between craving built and the eating of chocolate bars,The relationship between craving built and the eating of chocolate bars,funny,1
2403,Synovial Sarcoma in the Foot of a 5-Year-Old Child,Synovial Sarcoma in the Foot of a 5-Year-Old Child,not funny,0
1650,"I can't see it, can you make it bigger?","I can't see it, can you make it bigger?",funny,1
2998,Mmm...it's right in front of me and I want it in my mouth.,Mmm...it's right in front of me and I want it in my mouth.,funny,1
1124,"woman came to my counter and ordered 12 donuts, I said OK sure, a dozen donuts","woman came to my counter and ordered 12 donuts, I said OK sure, a dozen donuts",not funny,0
401,"This is so hard, it won't fit in!","This is so hard, it won't fit in!",funny,1
2359,I've never blown a giraffe before!,I've never blown a giraffe before!,funny,1
