id,bert_sentence,t5_sentence,target,label
1530,toddler peed in his potty for the first time,toddler peed in his potty for the first time,not funny,0
1854,Why is your stick shorter than the rest I've seen?,Why is your stick shorter than the rest I've seen?,funny,1
2281,was lying on the bed with my boyfriend,was lying on the bed with my boyfriend,not funny,0
1687,She helped me put it in the back,She helped me put it in the back,funny,1
2096,I'm tired and irritated of being in the same position!,I'm tired and irritated of being in the same position!,funny,1
3870,drove my two kids to their friends' houses,drove my two kids to their friends' houses,not funny,0
3790,"Don't push it too hard, if it doesn't go in you must not being doing it right","Don't push it too hard, if it doesn't go in you must not being doing it right",funny,1
927,You have white stuff all over your face.,You have white stuff all over your face.,funny,1
3016,"Yeah, the bigger it is, the harder it is.","Yeah, the bigger it is, the harder it is.",funny,1
668,found out that my best friend lost her virginity to my father,found out that my best friend lost her virginity to my father,not funny,0
3855,"I don't like to swallow right away, I like to keep it in my mouth.","I don't like to swallow right away, I like to keep it in my mouth.",funny,1
1989,Let me know when you're getting off because I want to come at the same time.,Let me know when you're getting off because I want to come at the same time.,funny,1
2102,girlfriend was giving me a hand job,girlfriend was giving me a hand job,not funny,0
1550,I went to the grocery store where my husband works,I went to the grocery store where my husband works,not funny,0
2661,why the f*ck would you pull out right when im coming??,why the f*ck would you pull out right when im coming??,funny,1
3909,I like to just put a whole load in my mouth and suck on it,I like to just put a whole load in my mouth and suck on it,funny,1
517,I can't stop it when you're going so hard!,I can't stop it when you're going so hard!,funny,1
1161,I don't know what I'm doing. I really like him but I don't know how much he likes me.,I don't know what I'm doing. I really like him but I don't know how much he likes me.,funny,1
2979,was on a small plane,was on a small plane,not funny,0
1642,"came home and found out that my new roommate, who smokes half a pack of cigarettes a day and drinks heavily 5 nights a week, had smashed my $300 bong because weed is a horrible and deadly drug that will kill you slowly","came home and found out that my new roommate, who smokes half a pack of cigarettes a day and drinks heavily 5 nights a week, had smashed my $300 bong because weed is a horrible and deadly drug that will kill you slowly",not funny,0
34,It was long and black and wouldn't get out of me.,It was long and black and wouldn't get out of me.,funny,1
2991,boyfriend and I decided to have sex at his house,boyfriend and I decided to have sex at his house,not funny,0
2586,had to come back home early from my holidays,had to come back home early from my holidays,not funny,0
2462,"You will feel everything with this one, it has a very sensitive tip.","You will feel everything with this one, it has a very sensitive tip.",funny,1
49,was having cybersex via webcam with my boyfriend,was having cybersex via webcam with my boyfriend,not funny,0
1922,my sixteenth birthday,my sixteenth birthday,not funny,0
1662,Do you want to come and taste my sauce,Do you want to come and taste my sauce,funny,1
1385,"heard my boyfriend of 3 months talking with his friend, not knowing I could hear them","heard my boyfriend of 3 months talking with his friend, not knowing I could hear them",not funny,0
1239,I'm gonna go to the basement now and play with myself. Cya,I'm gonna go to the basement now and play with myself. Cya,funny,1
910,"Straddling wood is more comfortable for me, because I ride.","Straddling wood is more comfortable for me, because I ride.",funny,1
3459,had woken up very excited to celebrate my 21st birthday,had woken up very excited to celebrate my 21st birthday,not funny,0
1513,it's not like they are both in your mouth at the same time.,it's not like they are both in your mouth at the same time.,funny,1
2765,man came up to me at the bus stop,man came up to me at the bus stop,not funny,0
1059,was in a public restroom when the girl in the stall next to me started asking me how I was doing,was in a public restroom when the girl in the stall next to me started asking me how I was doing,not funny,0
3153,It looks pretty huge and well-used.,It looks pretty huge and well-used.,funny,1
3259,mom and I went to the store,mom and I went to the store,not funny,0
1478,was my 18th birthday,was my 18th birthday,not funny,0
1643,I have a muffin downstairs.,I have a muffin downstairs.,funny,1
482,really into me.,really into me.,funny,1
582,"i love that stuff, squirt it right in my mouth","i love that stuff, squirt it right in my mouth",funny,1
3346,"Oh jeez that's no good, he hasn't even pulled out yet and he's already losing wood.","Oh jeez that's no good, he hasn't even pulled out yet and he's already losing wood.",funny,1
1349,"Oh it feels so good, you just insert here and squeeze.","Oh it feels so good, you just insert here and squeeze.",funny,1
3383,I was barely doing it for 10 minutes and I was dripping wet!,I was barely doing it for 10 minutes and I was dripping wet!,funny,1
751,realized the person I had been habitually stealing bag lunches from at work made me a canned dog food sandwich,realized the person I had been habitually stealing bag lunches from at work made me a canned dog food sandwich,not funny,0
2715,"...but Harry, you are SO thick sometimes!","...but Harry, you are SO thick sometimes!",funny,1
3722,was walking down the street and spotted a man who was about 6 and a half feet tall passing by me,was walking down the street and spotted a man who was about 6 and a half feet tall passing by me,not funny,0
378,"Wow this one is really long, it might take a while. Hope you guys can handle it.","Wow this one is really long, it might take a while. Hope you guys can handle it.",funny,1
1770,learned that walking on the sidewalk does not mean that you will not be hit by a car,learned that walking on the sidewalk does not mean that you will not be hit by a car,not funny,0
202,its so small and skinny and it has no juice.,its so small and skinny and it has no juice.,funny,1
1593,"Wow baby, you sure were a trooper taking all those balls to the face","Wow baby, you sure were a trooper taking all those balls to the face",funny,1
1487,Keep going,Keep going,funny,1
883,"was showing my new iPhone case to my friends, saying how it was scratchproof, shockproof, and waterproof","was showing my new iPhone case to my friends, saying how it was scratchproof, shockproof, and waterproof",not funny,0
