sentence,label,idx
Impact of Yankee Stadium Bat Day on blunt trauma in northern New York City.,1,1184
Visual perception as an integrated characteristic of the psychophysiological development of six- to eight-year-old children,0,2379
"Complementary feeding adequacy in relation to nutritional status among early weaned breastfed children who are born to HIV-infected mothers: ANRS 1201/1202 Ditrame Plus, Abidjan, Cote d'Ivoire.",0,2383
The Constipated Serviceman: Prevalence Among Deployed US Troops,1,192
"Beyond ""Poke & Hope"": The next steps for DBS for psychiatric disorders",0,3319
Woodpeckers and Head Injury,1,105
Differences in acoustic features of vocalizations produced by killer whales cross-socialized with bottlenose dolphins.,1,527
Leaf size and inflorescence size may be allometrically related traits,0,1752
"Arm Folding, Hand Clasping and Dermatoglyphic Asymmetry in Bulgarians.",1,1329
Adaptation of grasping responses to distorted object size and orientation,0,3136
Promotion Systems and Organizational Performance: A Contingency Model.,1,303
Neuroprotective efficacy of P7C3 compounds in primate hippocampus,0,2742
Hopping Frequency in Humans: A Test of How Springs Set Stride Frequency in Bouncing Gaits.,1,1603
Opiate addicts lack error-dependent activation of rostral anterior cingulate,0,2703
The effect of illusory size on force production when grasping objects,0,3073
Metacontrast masking and stimulus contrast polarity,0,3379
Cheating after the test: who does it and how often?,1,1185
Histology predicts cirrhotic evolution of post transplant hepatitis C.,0,2502
"Punk rock can be bad for you: a case of surgical emphysema from a ""punk"" rocker's leather jacket.",1,1043
Argon Plasma Coagulation in the Treatment of Hemorrhagic Radiation Proctitis is Efficient But Requires a Perfect Colonic Cleansing to Be Safe,1,72
Iterative methods to nonlinear equations,0,2111
Production of xylanolytic enzymes by an alkalitolerant Bacillus circulans strain,0,2327
The effects of two types of clothing on seasonal heat tolerance.,1,542
"Inflammation, the microenvironment and chronic lymphocytic leukemia.",0,2615
Molecular mapping of a recessive powdery mildew resistance gene in spelt wheat cultivar Hubel,0,1903
Four-Finger Grip Bag with Tea to Prevent Smell of Contractured Hands and Axilla in Bedridden Patients.,1,642
Not eating like a pig: European wild boar wash their food,1,935
Effect of Red Chillies on Small Bowel and Colonic Transit and Rectal Sensitivity in Men with Irritable Bowel Syndrome.,1,362
Relay selection for wireless communications against eavesdropping: a security-reliability trade-off perspective,0,2116
PolyP's many faces.,0,2471
"Growth of Graphene from Food, Insects, and Waste",1,857
The effect of test TMS intensity on short-interval intracortical inhibition in different excitability states,0,3302
Taste Preference for Brussels Sprouts: An Informal Look,1,521
The interpretation of the figure of the prophet Jonah by Michelangelo on the ceiling of the Sistine Chapel: anatomical urological vision.,1,379
Are object shape primitives learnable?,0,2893
Balancing the critical period of spiking neurons with attractor-less STDP,0,2790
Coordination Modes in the Multisegmental Dynamics of Hula Hooping,1,170
Review of Medical Researches at the Japanese Station (Syowa Base) in the Antarctic.,1,411
Top Ranked Boxers Are Less Hirsute Than Lower Level Boxers: An Example For the Importance of 5-Alpha-Reductase?,1,679
Mesenchymal stromal cells: are they ready for prime time?,0,2516
Neurological soft signs in patients with schizophrenia and their unaffected siblings: frequency and correlates in two ethnic and socioeconomic distinct populations,0,3344
Mouse beta cell proliferation is inhibited by thymidine analogue labelling,0,2606
Rate of Penetration of a Porcupine Spine.,1,1197
Modelling of Interaction between a Spatula and a Human Brain,1,352
Adiponectin replenishment ameliorates obesity-related hypertension.,0,2264
Group-constrained sparse fMRI connectivity modeling for mild cognitive impairment identification,0,3260
Supernumerary nipple presenting as a vulvar mass in an adolescent: case report and literature review.,1,1652
Analysis of data from Reichler's (1979) The Baseball Encyclopedia: right-handed pitchers are taller and heavier than left-handed pitchers,1,468
Analysis of the Growth Capacity of Embryo Axes during Seed Dormancy and Dormancy Release,0,3405
Walking With Coffee: Why Does It Spill?,1,40
Did Humans Invent Music?,1,1696
Of Flying Frogs and Levitrons,1,58
Comparison Between Noninvasive Indices of Baroreceptor Sensitivity and the Phenylephrine Method in PostMyocardial Infarction Patients,0,2189
Center-surround antagonism in spatial vision: Retinal or cortical locus?,0,3017
"Cinema Seating in Right, Mixed and Left Handers.",1,937
How to Perform a Digital Removal of Faeces,1,1111
"Inhaled oxygen and cluster headache sufferers in the United States: use, efficacy and economics: results from the United States Cluster Headache Survey.",0,3098
Recurrence after endoscopic mucosal resection-therapy failure?,0,2194
Ocular lawnmower injuries,1,1312
Accuracy of screening mammography varies by week of menstrual cycle.,0,2410
EPSPs Measured in Proximal Dendritic Spines of Cortical Pyramidal Neurons123,0,2934
Weird Alien Communication: Panspermia,1,1158
The chromatic Ramsey number of odd wheels,0,2042
Long-term results of penetrating keratoplasty,0,2465
Is There an Association Between the Use of Heeled Footwear and Schizophrenia?,1,212
Hemispheric Asymmetries during Processing of Immoral Stimuli,1,1560
Investigation of the best suture pattern to close a stuffed Christmas turkey.,1,688
Pneumatic reduction of intussusception using carbon dioxide,0,2182
Finite-time stochastic boundedness of discrete-time Markovian jump neural networks with boundary transition probabilities and randomly varying nonlinearities,0,3362
Witches saints and other diseases,1,297
Army Ant Defensive Behaviour and Chimpanzee Predation Success: Field Experiments in Nigeria,1,1024
Arteriovenous Aneurysm of Phrenic Vessels Simulating Cardiac Fistula,0,2276
"Are they all the same? An exploratory, categorical analysis of drinking game types.",1,1411
The Effect of Touch on Tipping: An Evaluation in a French Bar.,1,323
Telomere length of donors influences granulocyte recovery in children after hematopoietic stem cell transplantation,0,2586
Acute right ventricular dilatation in response to ischemia significantly impairs left ventricular systolic performance.,0,2271
Transcatheter septal ablation in hypertrophic obstructive cardiomyopathy: a technical guide and review of published results,0,2161
Transition by head-on collision: mechanically mediated manoeuvres in cockroaches and small robots.,1,1293
Postpartum depression and associated factors after emergency peripartum hysterectomy.,0,2421
Probing the Biology of Alzheimer's Disease in Mice,0,3203
A Preliminary Investigation of the Associations between Digit Ratio and Women's Perception of Men's Dance,1,406
Rules for Biologically Inspired Adaptive Network Design,1,2
"Size of Halloween witch drawings prior to, on, and after Halloween",1,780
Cognitive and psychomotor effects in males after smoking a combination of tobacco and cannabis containing up to 69 mg delta-9-tetrahydrocannabinol (THC).,1,583
Digit Ratio (2D:4D) and Performance in Male Surfers,1,444
A Context Quantization Approach to Universal Denoising,0,2063
Do we need to know body anthropomorphic data whilst measuring abdominal pressure?,0,2138
"Evaluation of soft tissue sarcomas response to preoperative treatment: Assessment by angiography, thallium scintigraphy, and dynamic MRI",0,2487
Watching food-related television increases caloric intake in restrained eaters.,1,1355
The same but different: autologous hematopoietic stem cell transplantation for patients with lymphoma and HIV infection,0,2288
The effects of self-administered alcohol-induced 'hangover' in a naturalistic setting on psychomotor and cognitive performance and subjective state.,1,254
Length of Fingers and Penis Are Related through Fetal Hox Gene Experession,1,339
A pestilent monster on prowl,1,765
Long-term survival following relapse after 5-FU but not CMF adjuvant breast cancer therapy,0,2664
The effect of prenatal cocaine exposure on the stress response of adult mice,0,3187
Prevalence of spit tobacco use across studies of professional baseball players,1,1584
Kissing Selectively Decreases Allergen-Specific IgE Production in Atopic Patients,1,139
The root cap and control of root elongation in Zea mays L. seedlings exposed to white light,0,1772
Neglected Food Bubbles: The Espresso Coffee Foam.,1,306
Call playback artificially generates a temporary cultural style of high affiliation in marmosets,0,1709
Excess of Counterclockwise Scalp Hair-Whorl Rotation in Homosexual Men,1,662
Beer and Obesity: A Cross-sectional Study,1,473
The Effects of Unilateral Forced Nostril Breathing on Cognition,1,190
Gains of Restricted Secondary Licensing in Millimeter Wave Cellular Systems,0,2126
A Migrating Pacemaker,1,1128
Factors Related to Coital Frequency of Women in Their Thirties.,1,566
"Am I normal? A systematic review and construction of nomograms for flaccid and erect penis length and circumference in up to 15,521 men.",1,752
Relative Index Finger Length as a Sex-influenced Trait in Man,1,549
"Some Anatomical Observations of Milk Found in Veins, Instead of Blood; And of Grass, Found in the Wind-Pipes of Some Animals",1,500
Endoparasite KC5/2 encloses large areas of sol-like cytoplasm within Acanthamoebae. Normal behavior or aberration?,0,1737
Observation learning versus physical practice leads to different consolidation outcomes in a movement timing task,0,3130
A Moist Crevice for Word Aversion: In Semantics Not Sounds,1,462
Hepatic targeting and biodistribution of human fetal liver stem/progenitor cells and adult hepatocytes in mice.,0,2240
Simulation of Magnetically Triggered ${\rm MgB}_{2}$ Switches,0,2011
A cognitive prosthesis for memory facilitation by closed-loop functional ensemble stimulation of hippocampal neurons in primate brain,0,3215
The Edibility of Birds - Illustrated by 5 Years Experiments and Observations (1941-1946) on the Food Preferences of the Hornet Cat and Man - and Considered with Special Reference to the Theories of Adaptive Coloration.,1,985
Regulation of ICE activity and ICE isoforms by LPS,0,2756
Learning to be inflexible: Enhanced attentional biases in Parkinson's disease,0,3164
Asymptotic variance of closed-loop subspace identification methods,0,1982
"Serotonin transporter polymorphism, memory and hippocampal volume in the elderly: association and interaction with cortisol",0,2720
Postcoital visual loss due to valsalva retinopathy.,1,1237
The persistence of ripe fleshy fruits in the presence and absence of frugivores,0,1759
Status and Mating Success amongst Visual Artists,1,1045
Could Designing a Hospital Like a Medical Device Contribute to Patient Safety?,0,2294
Searching for novel sources of field resistance to Ug99 and Ethiopian stem rust races in durum wheat via association mapping,0,1775
Scaling Study in a Capacitor-Driven Railgun,0,2045
Cerebello-cortical linkage in the monkey as revealed by transcellular labeling with the lectin wheat germ agglutinin conjugated to the marker horseradish peroxidase,0,3327
