,sentence,label,idx
513,woke up and looked in the mirror and noticed that my face was covered in glitter,0,2839
514,rode my bike to work,0,991
515,Where should I spit this?,1,1277
516,was at the dentist getting a cavity filled,0,3133
517,There's just something about Papa John's sauce,1,2263
518,went to Walmart with my girlfriend,0,3004
519,"made the mistake of sneezing in front of a hyper religious customer, who for ten minutes blamed the incident of shifting weather patterns that signaled the return of Jesus, who was as she explained, upset about the abortion rates in America and President Obama",0,3302
520,"When I blow, nothing happens!",1,1006
521,It's really wet and I've already had a couple kids go down unexpectedly.,1,3481
522,we only put hard things in our mouth,1,3139
523,girlfriend broke up with me because of my dad constantly hitting on her,0,392
524,its always so sticky and hard to get out of your hair.,1,1806
525,Overboard,1,232
526,"Oh come on!! If it's really tiny, we'll just ride it twice!",1,281
527,babysat a five year old girl,0,2768
528,And then I get to blow on a really long stick.,1,1979
529,"Back in my day they weren't as big, you could get done with them in no time.",1,493
530,mom duly informed me I'm the reason people have middle fingers,0,1904
531,I got blessed with Glenn's... so long!,1,2933
532,stop playing around and get into position,1,3167
533,If you squirt that in my face we are no longer friends.,1,3303
534,"wow, ur fast",1,3027
535,woke up next to my girlfriend,0,284
536,mom and I went to the store,0,320
537,was texting two people at once,0,1257
538,"I know its hard, but we just gotta ride it out.",1,3554
539,went to the pool,0,494
540,had to leave my one-night stand in my flat because I was giving a guest lecture at the local university,0,2691
541,"Yea it's been awhile since I've done it, so I bled a lot, but now it feels great!",1,1457
542,"some friends back from a party I said, Did everyone see Lisa totally hanging off of Pat tonight?! It was hilarious!!",0,2946
543,was in my new boyfriend's apartment for the first time,0,1035
544,found a bell that had been tied into the tassel of my ski hat by my twin sister as part of a longstanding prank war between us,0,1881
545,had just gotten over the flu and thought I was better,0,3286
546,Get your hand outta the hole!,1,629
547,very good platonic friend of mine said he had a question to ask me,0,363
548,"I went to bed, I watched a terrifying movie with zombies",0,2362
549,"You don't SUCK it, you BLOW it.",1,3515
550,It's suppose to be hard now and soft later.,1,1907
551,was walking up to girlfriends house when her terrifying Marine Corps dad threw a football at me,0,1817
552,wife and I decided it would be funny to pull a prank on her family who we were going to see for dinner,0,2380
553,drunk boyfriend thought it would be a good idea to light a firework in the back seat of my car while we were driving down the interstate,0,484
554,"was mowing the lawn of my brand new house, located in a very nice neighborhood (I am a hispanic male), and a lady in her nice white cadillac drove up and asked me, in extremely broken spanish, if I could mow her lawn too",0,2340
555,"Oh jeez that's no good, he hasn't even pulled out yet and he's already losing wood.",1,325
556,I like where you're head's at.,1,3569
557,"And then it started coming out of the bottom hole, so i had to lick it up before it made a mess",1,3382
558,"girlfriend, who never initiates sex, pulled me into my room and onto my bed with kisses and other seductive behavior",0,1333
559,my music recital,0,275
560,"The more massive it is, the more penetrating power it has.",1,1477
561,I wasnt sure if i could take anymore but i swallowed it anyways,1,2042
562,"it's not that hard, we just haven't done it in a while",1,2171
563,neighbor knocked on my door and left a note that said Please stop singing in the shower,0,2341
564,was pulled over by a police officer for speeding,0,3419
565,"It was long, and had a gigantic head.",1,983
566,put my AIM status on my Current iTunes song,0,1653
567,was a parents bike race on the track at my high school for a fundraiser,0,2813
568,"It's long, but its not hard.",1,1267
569,I like my meat hard.,1,3581
570,was downtown with my boyfriend around Noon when we walked past a few guys who shouted out to me You're the most beautiful girl we've seen all day,0,885
571,"ugh, love the taste but hate the texture.",1,356
572,my hands hurt can we take a break.,1,2286
573,"Dude, why'd you just stop randomly?",1,617
574,i'll be wet before i get it up,1,421
575,"was walking when a man pointed a camera at me, so I decided to be bitchy about it and say Did I say you could take a picture? and he replied with, No, but can you get the fuck out of the way so I can take one of my wife and kids",0,2044
576,Yeah but I like it when it hurts,1,637
577,"it was soooo long, and really hard.",1,823
578,Hold it gently...Your shoving it in too hard!,1,2112
579,jokingly told my Mom that I was having sex with my Professor,0,2608
580,"working at a Subway store right next to a big hospital, there was a big line of people all getting their subs toasted",0,1505
581,"There we go. It took us three tries, but we got it up and going.",1,340
582,asked my boyfriend to try and man up and act a bit tougher,0,2354
583,I've been playing with it for a while but all I could get was a little squirt.,1,3486
584,was making out with my boyfriend,0,2901
585,was cleaning my father's study room and wondering why I did not receive my acceptance/rejection letter from a college I really wanted,0,3423
586,Would you help me get this thing out of here? It's too far in and it's stuck.,1,2090
587,"It got bigger, it won't fit back there",1,239
588,"Yeah, the bigger it is, the harder it is.",1,293
589,was at a party where I ate bowl of disgusting snacks because I didn't want to drink on an empty stomach,0,277
590,I don't think I am doing this right.,1,3944
591,walked in on my boyfriend of 5 years getting intimate with my best friend,0,2436
592,just blow and finger.,1,2598
593,PRESSED CAPS LOCK ON MY LAPTOP AND THE KEY GOT STUCK,0,931
594,"wife has been singing I can't get no satisfaction by the Rolling Stones, all morning",0,368
595,flew to see my long distance boyfriend who I haven't seen in 6 months,0,2303
596,found my long lost diary and curiously read it,0,1046
597,but u have to do it in front of me and put it all in your mouth.,1,2740
598,went to school in my brand new shirt,0,497
599,husband came home from shopping with my 4 year old daughter and showed me a shirt she picked out herself,0,2473
600,Is there any white stuff on my face?,1,2953
601,got my renewed driver's license,0,1560
602,was eating at a Mexican restaurant with my sister,0,714
603,You have a 50% chance of getting head and a 50% chance of getting tail.,1,1962
604,It sucks because the grass is all wet. Slippery balls and yuckkk.,1,2293
605,GET IN THE HOLE! Damn this thing is just too big! I'm gonna freaking EXPLODE!,1,1409
606,mom suspected me of doing marijuana,0,812
607, I had to press it really hard so the sticky stuff would come out.,1,2332
608,"came home and found out that my new roommate, who smokes half a pack of cigarettes a day and drinks heavily 5 nights a week, had smashed my $300 bong because weed is a horrible and deadly drug that will kill you slowly",0,304
609,parents said that they bought me a car,0,762
610,was at the lake watching a romantic sunset with my boyfriend,0,982
611,"man, this is a weird screwing position.",1,1260
612,got married,0,80
613,playing basketball with my little brother,0,3443
614,Hurry up and put more in your mouth. You'll never finish in time at that rate.,1,1615
615,"dude just stick it in this one, it accepts cash",1,2539
616,English teacher told me that I failed my grammar test,0,2317
617,was easter and I thought it might be fun to look for eggs with my little brother,0,2414
618,found out that the girl I've been in love with for a long while got back together with her ex boyfriend because he had confessed his true feelings to her through a note in her locker,0,1736
619,boyfriend and I were trying to have intercourse for the first time,0,3627
620,"If there's anything I'm an expert at, is making things fit into small spaces!",1,2896
621,went on a drive with my girlfriend when we went past a 'Dead End' sign,0,536
622,I know who you are. I know what you like. I know how you like it. Be here in 15-20 minutes.,1,1226
623,was riding in the car with my boyfriend,0,1281
624,woke up from a dream about finding a vending machine that gave me free food,0,2533
625, omg I'm so wet!,1,226
626,It's not going to hurt is it? Should I look away?,1,2560
627,Maybe we should try something horny.,1,1306
628,"the train, I was bitten by a homeless man",0,3785
629,the first time I had sex with a guy I really like,0,2256
630,went to the store to get Valentine's Day gifts to decorate my boyfriend's and my new apartment,0,429
631,"was following my girlfriend up the stairs, I was pretty sure I was going to get lucky",0,3724
