question,product_description,image_url,label
I could go to the dinner theater see every movie get drunk and and get a DWI every night  or I could get this. Whats a better value?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
I'm a 48 year old virgin and my wife of 12 years loves sappy movies. Does this tv help men with my condition?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
IS THIS TV A JOKE OR WHAT????  I CAN'T BELIEVE IT...,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
should i buy this or feed my kids,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
If i play doom on this tv will the fireballs come out of the screen and burn me alive?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
does the tv have its own sattelite in space,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
If I buy 10 of these TV's can I make Cerebro. I've been looking for the other mutants.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Can this thing cure cancer?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Is this investment EMP protected?  Do I need to build a Faraday cage around this thing?  I want to be able to power this up even after we vaporize.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Can I make the down payment with food stamps.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
does this worth more than a mercedes?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
What superhero powers do I get if I purchase this television?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Is this the TV that Joey and Chandler used to get free porn?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Would my cat look life size or larger than life on this?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Can this beautiful t.v play what I am thinking? I need an answer quick because their is only 1 left in stock!!!  Help help me please,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
"If I use the kids college fund to buy this awesome TV can my wife ask for a divorce on grounds of "" Irreconcilable Differences "" ?",Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Does Kim Jong Un or Dennis Rodman have one of these?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Does it come pre-loaded with cocaine?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Can I get a 20 or 30 year fixed loan on this or should i just sell my house?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
For $120k does this TV come with strippers?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
"I am working on setting up a rain water harvesting plant for our ""family""s commune. Is the television waterproof? Is it vegan? Gluten-free?",Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
how does anyone have the money to buy this,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Can I pay for it using cattle?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Escuse me sir what aisle are the paper towels in?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Would my cat look life size or larger than life on this?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Does this television resurrect dead actors?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
I'm hoping it can double as a Helicopter Landing Platform which would enable me to watch Pawn Stars on take-offs and landings!,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
people buy this ?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Can I hook it up to my cell phone charger battery pack?  So I can use it as a GPS in my car.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Will it blend?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Will it fit in the back of my geo metro?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
When will this be available again? i need 7 of them for my blind gma I'm hopping 7 is the trick.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
What is the recomended sunblock SPF use while watching this tv?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Is it gluten free / dairy free?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Is this the TV that Joey and Chandler used to get free porn?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Does it support Picture-in-Picture-in-Picture-in-Picture-in-Picture? I'm not buying it if I cant watch down through at least 5 levels of PiPiPiPiPiP!!,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
How good is watching porn on this tv?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
If I put one of these in every room of my house will creepy Korean people watch my every move and listen to everything I say?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Will Amazon deliver this to Offices located under Active Volcanos?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Can it do the house work for me  or maybe now the lawn??,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Wtf?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
is this real?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
You people have such a great sense of humor wish I could meet each and everyone of you so we can watch The Office on this beautiful tv screen lol?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
I want to watch tv while at work will I be able to see this 7 miles from my office?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Does the curvature of the tv match my field of vision? I don't want to be able to see my wife or children.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Can this product be used as a half pipe for my skateboarding son?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Does this TV come with babysitting capabilities? My wife and I would like to go out every now and then.,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Was thinking of buying one of these. I can sell a kidney and part of my intestines and get $120k. Worth it?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Is it too risky to add this tv experience to my daily lsd use?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
Asking a lot and no will reply but could any one spare any money they have for me and my other half to go traveling all we need is 6 grand plz plz,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
IS THIS TV A JOKE OR WHAT????  I CAN'T BELIEVE IT...,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
What if this TV breaks in a random fit of rage? Is there insurance?,Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,http://ecx.images-amazon.com/images/I/619wnL5VmwL.jpg,1
If they take my stapler can I burn my place of employment down?,Swingline Stapler 747 Iconic Desktop Stapler 25 Sheet Capacity Rio Red (74736),http://ecx.images-amazon.com/images/I/61GZIr9bcxL.jpg,1
Will the mom and son come with it?,Ware Manufacturing Small Animal Grooming Kit,http://ecx.images-amazon.com/images/I/81xwKS62zmL.jpg,1
Will this wallet cause you to spill coffee beans on your violin?,Note 3 Case Galaxy Note 3 Case Joopapa Note 3 Wallet CasePu Leather Case Magnet Wallet Credit Card Holder Flip Cover Case Built-in 9 Card Slots & Stand Case for Samsung Galaxy Note 3 N9000 (Black),http://ecx.images-amazon.com/images/I/51EpvqPuaWL.jpg,1
Does it give me super powers,Creepy Baby Doll Mask Cosplay Costume Props Accessories for Halloween Resin,http://ecx.images-amazon.com/images/I/31ilKlgqzHL.jpg,1
Serve sweet shooters filled with ice cream milk mouse and more where do you get the mouse from like a trap or something?,Wilton Cookie Shot Glass 6-Cavity,http://ecx.images-amazon.com/images/I/81qOfhoyiRL.jpg,1
Do broken families use this service more than others?,23andMe DNA Test - Ancestry Personal Genetic Service - Includes 1000+ Geographic Regions DNA Relative Finder (Opt-in) & More,http://ecx.images-amazon.com/images/I/41md+iKnCPL.jpg,1
So if i find out im native american can i get back pay from a tribe?,23andMe DNA Test - Ancestry Personal Genetic Service - Includes 1000+ Geographic Regions DNA Relative Finder (Opt-in) & More,http://ecx.images-amazon.com/images/I/41md+iKnCPL.jpg,1
Really surprised that oprah is pushing the dna test when it will eventually bite you all in the butt don't you think?,23andMe DNA Test - Ancestry Personal Genetic Service - Includes 1000+ Geographic Regions DNA Relative Finder (Opt-in) & More,http://ecx.images-amazon.com/images/I/41md+iKnCPL.jpg,1
Will this test (23and me) help to locate a missing step sister?,23andMe DNA Test - Ancestry Personal Genetic Service - Includes 1000+ Geographic Regions DNA Relative Finder (Opt-in) & More,http://ecx.images-amazon.com/images/I/41md+iKnCPL.jpg,1
Will it suck a ninja turtle out of a black hole?,BLACK+DECKER HHVI320JR02 dustbuster Cordless Handheld Vacuum (Magic Blue),http://ecx.images-amazon.com/images/I/51pk6Fs4fTL.jpg,1
Will it suck a ninja turtle out of a black hole?,BLACK+DECKER HHVI320JR02 dustbuster Cordless Handheld Vacuum (Magic Blue),http://ecx.images-amazon.com/images/I/51pk6Fs4fTL.jpg,1
is it boneless?,Red Baron Classic Crust Pepperoni Pizza 12 inch - 16 per case.,http://ecx.images-amazon.com/images/I/61JUBMp76TL.jpg,1
could you use this to hit a pinata ?,Thor's Hammer Avengers 2 for Kids,http://ecx.images-amazon.com/images/I/7148UE6hSzL.jpg,1
Will this hammer allow me to fly?,Thor's Hammer Avengers 2 for Kids,http://ecx.images-amazon.com/images/I/7148UE6hSzL.jpg,1
"Does the top of the hammer has the inscription ""Whosoever holds this hammer if he be worthy shall possess the power of Thor""?",Thor's Hammer Avengers 2 for Kids,http://ecx.images-amazon.com/images/I/7148UE6hSzL.jpg,1
Is this product still eligible for prime shipping despite its immense weight? Will my elevator be able to get it up to my 14th floor apartment?,Thor's Hammer Avengers 2 for Kids,http://ecx.images-amazon.com/images/I/7148UE6hSzL.jpg,1
Do any of the Kardashians own one of these?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,1
Will your mom make love to me if I buy this?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,1
Will this thing make me fly? It seems due to the price that it has to do something special,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,1
Who pays this much for a frekin cooler?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,1
Which organ should I sell to finance this ice box?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,1
How many stacks of cash  can I fit inside this  simple cooler ?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,1
Is this the cooler I need to entertain the Trumps on my pontoon boat?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,1
Just how insecure do you have to be to buy one?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,1
Can I hit anyone that buys this in the head with a hammer?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,1
Is this cooler a suitable substitute for a personality?,Sovaro Luxury Cooler White/Gold 45 Quart,http://ecx.images-amazon.com/images/I/91T9M3JJYDL.jpg,1
Will it help me find a girlfriend?,SKINFUN IPX7 Waterproof Facial Cleansing Brush Body and Face Scrubber Skin Microdermabrasion Exfoliator and Massager Bi-directional Rotation with 5 Brush Heads,http://ecx.images-amazon.com/images/I/61bibvNfcKL.jpg,1
does it have peacocks on it?,Lush Decor Royal Empire Slipcover/Furniture Protector for Sofa Peacock,http://ecx.images-amazon.com/images/I/912E1stgeGL.jpg,1
What if the dog can’t read?,Extra Large No Peeing Dog Signs | Stop Dogs from Peeing On Your Lawn | Sign Politely Reads: No Peeing Be Respectful | Protect Your Property! (XLarge No Peeing),http://ecx.images-amazon.com/images/I/51kV0OeXUiL.jpg,1
Why didnt the girl come with my order?,Princess of The Sea Mermaid Minky Blanket Tail and Wristband,http://ecx.images-amazon.com/images/I/81XENVxV-fL.jpg,1
Why didn't the girl come with my order?,Princess of The Sea Mermaid Minky Blanket Tail and Wristband,http://ecx.images-amazon.com/images/I/81XENVxV-fL.jpg,1
Why didnt the girl come with my order?,Princess of The Sea Mermaid Minky Blanket Tail and Wristband,http://ecx.images-amazon.com/images/I/81XENVxV-fL.jpg,1
How long will this hat keep ice frozen?,YETI 21010060001 Navy Trucker Hat Cooler Multicolor,http://ecx.images-amazon.com/images/I/71Gvl3o6jAL.jpg,1
Is this thing so beautiful to bring with me? Let him love me,Iace Fashion Cheap Girl Dyes Short Straight Hair Wig Dark Green Gradient Wave Bob Woman Synthetic Wig And Wigs,http://ecx.images-amazon.com/images/I/21YF1p4zmyL.jpg,1
Heyyyyy mangle is a girl duh?,"Funko Five Nights At Freddy's 6"" Funtime Foxy Plush",http://ecx.images-amazon.com/images/I/51475BkZSlL.jpg,1
Does this mangle nit consume you?,"Funko Five Nights At Freddy's 6"" Funtime Foxy Plush",http://ecx.images-amazon.com/images/I/51475BkZSlL.jpg,1
can you lower the price because I don't have that much money,"Funko Five Nights At Freddy's 6"" Funtime Foxy Plush",http://ecx.images-amazon.com/images/I/51475BkZSlL.jpg,1
