,sentence,label,idx
526,got fired from the job I'd had for eleven years for going onto Facebook while on the clock,0,2881
527,"It's harder when it's longer, isn't it?",1,1222
528,"Dammit, it got stuck again!!",1,238
529,got a call from the hospital that my fiance was in the ER,0,2083
530,"Hmm, its wet...but it's not turned on.",1,859
531,"This is so easy, I could be in this position for hours.",1,2990
532,Looks like someone trimmed that bush.,1,2494
533,I cant get my fingers in there it's too tight!,1,3911
534,was riding the bus home from the Verizon store after getting my brand new EnV Touch,0,3711
535,"house got robbed, while I was upstairs taking a dump",0,3294
536,"I worked that hard getting it in, I'm not taking it out.",1,3202
537,"was at the doctor's office and the doctor asked me have you been having any intimate relations? and the first thing that I blurted out was, you mean with other people?",0,3322
538,I scream really loud when it's hard.,1,1507
539,shadowed an ultrasound technician for my future career,0,3330
540,"Damn it Adam, I could actually get some if you didn't keep pulling out so fast!",1,756
541,was having sex with a girl I had just met,0,176
542,9 year old nephew found his way onto my iTunes,0,2996
543,"Yeah, Pedro and I did it last night, but I'm not sure if it counted because he fell asleep half way through. I just kept going though, because I needed to get it done.",1,874
544,I need a 12 inch Italian Stallion (meat pizza).,1,1262
545,went to a neon themed party,0,2005
546,"Travis! knock it off, you got me wet, now finish already.",1,1707
547,woke up to my 8 month old son happy as can be,0,1081
548,tried on the new dress I bought for myself,0,3575
549,"Wow, it shriveled up quickly.",1,3137
550,was at church and saw a blind teenager who obviously felt lost,0,3021
551,the dinner table my parents were talking to my younger sister about her new boyfriend and how they should be taking it slow,0,778
552,received two cards in the mail for my late husband for his birthday,0,2819
553,wanted revenge on the rabbit who ate my garden's plants,0,3138
554,I'm sucking so hard and nothing is coming out.,1,1291
555,of my 500 Facebook friends responded to my status about who wants to hang out during summer holidays? I created an imaginary person on a different account to respond and ask me to hang out with him,0,1122
556,"boyfriend of 17 months, the first guy to tell me he loves me, the guy I lost my virginity to, the only guy whose parents I've met, told me we should stop 'hooking up' because it's weird that I was telling everyone we were a couple and it was ruining his chances of finding a girlfriend",0,3224
557,it won't work!!,1,1408
558,"How am I supposed to do this, it's so short!",1,1237
559,Is it hard to blow?,1,1423
560,"Okay, I wake up in the middle of the night, and it feels like he's been inside me",1,668
561,was in the car with my friends,0,3610
562,Wash this.,1,1475
563,went to McDonald's for lunch and ordered a salad,0,1803
564,It's really wet and I've already had a couple kids go down unexpectedly.,1,3481
565,got two viruses on my laptop,0,890
566,"planned a romantic dinner with rose petals, the whole lot, for my ex-girlfriend to win her back",0,3263
567,Why do I even keep trying? This thing is bigger than I am. Screw it.,1,3766
568,"Mmm, I like where your head is.",1,2796
569,"Wow, dude, your hole is so big compared to mine!",1,852
570,"Every time I stick it in, it slides right back out!",1,60
571,was going down on a girl,0,170
572,boyfriend and I decided to have sex for the first time,0,470
573,You need to keep your contact tight and your hips loose.,1,876
574,woman drove through my house,0,1585
575,friend and i decided to call my boyfriend of three months on three way pretending that i wasn't on the phone,0,2959
576,finished the run for a play in which I played a gay man,0,377
577,You have something down there I didn't know you had.,1,864
578, I got my kness all dirty for nothing!,1,3705
579,Dont you dare take that out of there!,1,1730
580,"boyfriend came over for dinner, but couldn't eat because he had just gotten his tongue pierced",0,1479
581,arrived home to find I'd been broken in to,0,2249
582,was at the mall with some friends,0,2872
583,15-year-old daughter asked for a ride to her boyfriend's house,0,2573
584,What's going on?,1,2903
585,It slides in so easily.,1,129
586,was petsitting for my neighbor's new puppy,0,1428
587,my birthday,0,3145
588,"saw a homeless man on the corner, I thought I would be generous and give him some cash",0,521
589,was playing with my pet hamster and I decided to put it down my pants for fun,0,922
590,and my co-workers were playing with the Helium tank we got today,0,22
591,daughter had just left for a date with her boyfriend,0,1152
592,tripped on a step that said Watch your step,0,3891
593,I jokingly asked my husband if he had ever cheated on me,0,2865
594,found out that the girl I broke up with 6 months ago just had a baby,0,3435
595,went to see a famous rapper perform,0,672
596,"Well if we go down, we go down together.",1,1586
597,"Oh no, it's all wet...crap it penetrated through!",1,3117
598,you have to pull it long and hard until it comes.,1,2585
599,"the midst of foreplay, this girl tells me I am so hot, I respond Ditto",0,775
600,had a horrible breakup with my girlfriend of two years,0,3058
601,"was awakened from a peaceful sleep by my crazy ex-girlfriend, who apparently copied my key before our break up three months ago",0,1299
602,hey stop putting your finger in there!,1,2153
603,rode my bike to work,0,991
604,bit my boyfriend's neck,0,3053
605,decided to take a nap,0,1232
606," i can't feel my thighs or my ass, but i want to go again!",1,3753
607,mom decided to tell me about her new boyfriend,0,3908
608,Are you using the one or two finger attack?,1,3786
609,Oh I call top!,1,2087
610,It looks better when its all wet.,1,2528
611,was running down the hallway when a door opens and hits me right on the face,0,3405
612,a guy at my work asked if I could fix his computer in his Cubical,0,2752
613,"In fact, you're soft all over!",1,3164
614,went to the DMV to renew my license,0,737
615,was eating lunch at McDonald's when an older man sat down at the table next to me and told me I was the most beautiful girl he'd ever seen,0,1463
616,"was walking through Borders with my girlfriend, when we pass a girl scout cookies stand",0,1048
617,tomboy,1,1810
618,"at a family gathering for New Years, my aunt said she needed a flat surface to write on",0,2530
619,I don't know where to put it,1,2417
620,Great job. You were really pounding those balls out there.,1,3689
621,stop blowing it or you will hurt yourself!,1,1821
622,in the hospital because I sliced my leg open,0,1672
623,new cocktail dress: $300,0,3836
624,"was walking out of my front door in the town where I intern, where I live totally alone and know no one",0,3308
625,"hey man, you making my holes bigger?",1,496
626,"Yeah, she gets off really easily.",1,3681
627,went to the store to buy groceries,0,1761
628,parents told me about how they met,0,2388
629,"was looking at my recommendations on Amazon, which included several vibrators",0,121
630,alarm went off,0,2696
631,omg! were soo wet!,1,3244
632,was going down on my girlfriend,0,1360
633,It's bigger than yours right?,1,2930
634,had a job interview,0,3685
635,driving home from work an old homeless man stepped out on front of my car,0,3241
636,was at work and a very obese woman came in to get a pedicure,0,721
637,"oops, is that ok?",1,2422
638,"I tried to stick a tampon and a few other things in there but it just didn't stop anything, so I figured it was time to call a big, strong man to do the job for me.",1,1275
639,"Well I tried to get it all in my mouth before it made a mess, but it came out so fast.",1,1139
640,"i know it's long and hard, but try to stick in there.",1,801
641,at work as a security guard,0,523
642,"You can put it in either one, but make sure you don't squish my buns.",1,3363
643,"Moooom, it won't fit!",1,1126
644,"Hold on this will be amazing, if I can find it.",1,2960
645,"realized that the drunk-me deletes my texts, so the sober-me doesn't get mad",0,1327
646,Well that wasn't very satisfying.,1,3772
647,You have to put it on the hole and push it in.,1,1419
648,finally got my cast taken off my leg after a long month of crutches,0,977
649,"Ow, now my cheeks hurt from blowing too hard.",1,2643
650,boyfriend told me he was going out tonight to celebrate his ex-but-still-friends-girlfriend's birthday at a local club and hopes I wasn't offended that I wasn't invited,0,1632
651,Getting pounded by a swift and smooth approximate 10,1,2716
652,"I can't, it wont go in any further, and if I push it anymore it'll get stuck!",1,3501
653,You need to quit sticking your fingers in things.,1,3783
654,Don't you dare blow on me!,1,2010
655,"That was pretty big, but it could've been bigger!",1,2857
656,"Oh no, it's leaking white stuff.",1,2570
657,Put this in. You'll like it.,1,1770
658,waked in on my boyfriend and his bestfriend playing Dick Wars while wearing glow in the dark condoms,0,3332
659,"This one looks like a smally one, but a fun one.",1,2805
